Brand,Model,Year,Mileage,Price
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
현대,투싼,2021,42459,2920
현대,올 뉴 투싼,2018,87167,1750
현대,코나,2024,3241,2700
현대,쏘나타,2020,29145,2090
기아,쏘렌토,2020,109408,2590
KG모빌리티(쌍용),G4,2018,127750,1620
쉐보레(GM대우),어메이징,2015,29326,570
KG모빌리티(쌍용),더 뉴 렉스턴,2022,40779,2150
현대,더 뉴 아반떼,2014,94836,650
기아,K7,2020,104649,2250
기아,K8,2022,69983,2690
현대,쏘나타,2020,55529,1670
현대,LF,2015,96673,1020
기아,더 뉴 K3,2017,104082,890
르노코리아(삼성),SM7,2016,109344,780
기아,스팅어,2021,84709,2860
현대,더 뉴 팰리세이드,2023,31691,3860
현대,뉴,2015,101251,870
현대,그랜저,2023,48120,3320
기아,K5,2021,93651,1760
현대,쏘나타,2013,105870,730
현대,제네시스,2014,118624,1070
기아,레이,2016,82804,830
쉐보레(GM대우),말리부,2016,78662,820
현대,팰리세이드,2020,77131,2590
기아,더 뉴 쏘렌토,2023,31229,4060
현대,LF,2015,113039,980
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
현대,LF,2016,57440,1170
기아,스팅어,2018,105821,1920
쉐보레(GM대우),더,2016,48285,680
현대,아반떼,2016,35083,1140
현대,더 뉴 그랜저,2022,118215,2330
쉐보레(GM대우),스파크,2013,69624,390
르노코리아(삼성),뉴SM5,2014,81457,560
캐딜락,CT5,2020,77227,2670
현대,아반떼,2012,114613,490
아우디,A5,2019,114295,2290
현대,아반떼,2023,45560,1890
기아,K5,2023,44344,2390
쉐보레(GM대우),트레일블레이저,2021,114484,1550
르노코리아(삼성),SM5,2019,41297,890
기아,스포티지,2016,36726,1230
기아,올 뉴 K3,2020,60164,1420
현대,쏘나타,2017,30146,1430
기아,디 올 뉴 스포티지,2022,76664,2890
BMW,X4,2022,83884,4120
제네시스,G80,2023,62401,4450
기아,카니발,2022,67219,2420
기아,K8,2023,49670,2600
현대,제네시스,2015,150359,1290
포드,익스플로러,2021,71181,2650
제네시스,더 뉴 G70,2023,19739,4190
기아,올 뉴 모닝,2014,110030,450
르노코리아(삼성),QM6,2018,70794,1370
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
현대,더 뉴 아반떼,2014,90033,690
현대,쏘나타,2021,91352,1590
BMW,X6,2021,58826,7390
KG모빌리티(쌍용),토레스,2024,12905,2290
제네시스,GV70,2023,78356,4180
기아,더 뉴 카니발,2019,109887,1320
르노코리아(삼성),QM6,2019,101323,1070
벤츠,AMG,2023,44706,9300
현대,디 올 뉴 싼타페,2024,21060,3570
KG모빌리티(쌍용),렉스턴,2023,100341,3050
현대,더 뉴 아반떼,2015,79931,780
제네시스,G80,2017,100239,1750
현대,아반떼,2012,86826,610
기아,더 뉴 레이,2021,17303,1240
현대,아반떼,2017,111545,950
현대,LF,2016,38761,1220
현대,팰리세이드,2021,53336,2790
BMW,5시리즈,2022,21107,4090
현대,아반떼,2020,75140,1550
현대,그랜저,2016,116680,1100
현대,더 뉴 그랜저,2021,53278,2470
현대,더 뉴 아반떼,2019,73535,1020
르노코리아(삼성),XM3,2023,48340,1930
현대,아반떼,2018,30464,1190
현대,그랜드,2017,83855,1420
현대,더 뉴 싼타페,2021,33692,2820
기아,올 뉴 모닝,2018,42369,810
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
현대,쏘나타,2020,97290,1860
현대,아반떼,2016,151004,690
현대,포터2,2022,17805,2290
기아,K3,2019,90586,1340
쉐보레(GM대우),더 뉴 말리부,2019,69637,1320
현대,팰리세이드,2020,124226,2490
기아,더 뉴 레이,2022,16813,1130
기아,쏘렌토,2022,68180,3240
기아,스팅어,2017,90005,1620
쉐보레(GM대우),트레일블레이저,2020,82663,1670
현대,더 뉴 아반떼,2024,18944,2720
기아,K7,2020,81364,1920
기아,스팅어,2020,47655,2950
현대,스타리아,2022,29510,3140
쉐보레(GM대우),더 뉴 트랙스,2019,101306,880
기아,올 뉴 쏘렌토,2016,131631,1490
기아,올 뉴 K7,2016,60682,1350
현대,더 뉴 싼타페,2023,39440,3650
BMW,1시리즈,2015,107483,1200
현대,아반떼,2018,112980,1020
기아,올 뉴 K7,2017,142026,1080
제네시스,G80,2019,71963,1920
KG모빌리티(쌍용),뉴체어맨,2012,32994,1080
현대,LF,2016,107411,980
쉐보레(GM대우),더 뉴 트랙스,2017,31223,890
기아,더 뉴 니로,2020,109826,1760
기아,디 올 뉴 스포티지,2022,61684,2590
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
르노코리아(삼성),SM6,2016,93000,690
폭스바겐,아테온,2022,82518,2910
KG모빌리티(쌍용),티볼리,2016,53681,920
현대,i40,2015,75828,900
현대,아반떼,2021,52017,1380
르노코리아(삼성),QM6,2018,64202,1270
기아,셀토스,2021,62352,1810
현대,캐스퍼,2022,31131,1590
기아,더 뉴 스포티지,2014,132128,820
현대,그랜저,2017,86427,1650
인피니티,Q30,2017,111085,1090
포드,브롱코,2022,51184,4980
기아,올 뉴 모닝,2012,78121,540
벤츠,E-클래스,2008,73109,990
현대,더 뉴 그랜저,2020,76630,2150
기아,더 뉴 쏘렌토,2017,75253,1630
인피니티,Q30,2017,85810,990
기아,모닝,2021,42400,870
기아,쏘렌토,2023,30879,2830
KG모빌리티(쌍용),더 뉴 렉스턴,2022,59326,2150
현대,아반떼,2017,98752,940
현대,쏘나타,2018,82535,1630
현대,LF,2015,90670,970
인피니티,QX60,2017,93641,1480
기아,더 뉴 K5,2014,110907,680
현대,싼타페,2015,47250,1250
기아,K5,2012,69926,730
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
벤츠,E-클래스,2019,44606,2980
현대,더 뉴 싼타페,2020,82304,2160
쉐보레(GM대우),올란도,2015,107417,790
르노코리아(삼성),더 뉴 QM6,2020,104216,1590
제네시스,G90,2022,97733,6420
현대,그랜저,2014,93297,850
기아,올 뉴 쏘울,2015,49932,790
기아,더 뉴 카니발,2019,82745,2040
현대,벨로스터-N,2020,72644,2000
기아,더 뉴 니로,2019,149270,1390
기아,디 올 뉴 스포티지,2021,23135,2720
현대,더 뉴 아반떼,2014,76461,580
KG모빌리티(쌍용),더 뉴 렉스턴,2022,63701,1940
기아,카니발,2023,31293,2850
현대,LF,2015,35758,1250
기아,올 뉴 모닝,2018,47609,820
BMW,X1,2022,59392,3050
현대,그랜저,2019,82002,1870
현대,쏘나타,2019,83489,1520
현대,코나,2017,74204,1250
기아,디 올 뉴 스포티지,2022,35680,2600
현대,더 뉴 아반떼,2019,51095,1270
기아,더 뉴 쏘렌토,2019,76780,2120
기아,올 뉴 쏘렌토,2016,105635,1380
기아,더 뉴 쏘렌토,2018,85585,1940
KG모빌리티(쌍용),티볼리,2016,38139,1020
기아,카니발,2020,92215,1990
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
현대,더 뉴 그랜저,2021,121432,2410
기아,더 뉴 레이,2021,45033,880
기아,니로,2018,98825,1310
기아,K5,2021,60155,1990
현대,아반떼,2022,68413,1650
기아,더 뉴 모닝,2015,43674,660
기아,더 뉴 K5,2014,68514,980
현대,그랜저,2019,58730,1790
현대,포터2,2023,59687,1840
BMW,3시리즈,2020,61511,2450
기아,더 뉴 레이,2020,46057,1390
르노코리아(삼성),QM3,2015,94396,570
기아,더 뉴 K5,2018,109098,1290
현대,아반떼,2018,142525,1030
기아,올 뉴 K3,2021,46907,1260
벤츠,A-클래스,2021,44501,2290
르노코리아(삼성),QM6,2016,82965,1220
현대,팰리세이드,2021,53762,3250
기아,카니발,2023,62705,3160
KG모빌리티(쌍용),뷰티풀,2021,97000,1400
미니,쿠퍼,2017,90347,1140
현대,그랜저,2014,112167,950
제네시스,G80,2018,104288,1640
기아,더 뉴 봉고III,2022,81448,1680
현대,싼타페,2014,73713,1180
현대,쏘나타,2017,117258,1100
제네시스,GV70,2024,12400,5100
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
KG모빌리티(쌍용),렉스턴,2020,86069,1840
기아,올 뉴 K7,2017,64661,1470
KG모빌리티(쌍용),티볼리,2019,98350,940
KG모빌리티(쌍용),티볼리,2015,85156,770
현대,아반떼,2021,32795,1560
기아,더 뉴 스포티지,2014,98757,900
기아,더 뉴 쏘렌토,2019,90681,1560
기아,더 뉴 K3,2021,119489,1270
현대,아반떼,2020,38841,1620
벤츠,GLA-클래스,2019,96263,1870
현대,더 뉴 싼타페,2023,20575,3120
기아,더 뉴 모닝,2015,39494,720
기아,올 뉴 K3,2021,18888,1370
현대,그랜드,2016,38605,1490
제네시스,GV70,2022,50380,3950
KG모빌리티(쌍용),코란도,2014,112265,720
기아,카니발,2021,124390,2160
쉐보레(GM대우),스파크,2013,64232,420
쉐보레(GM대우),트랙스,2013,88212,520
현대,스타리아,2024,32994,2750
기아,K3,2015,57902,760
제네시스,GV70,2021,86103,3750
기아,더 뉴 K7,2013,76967,880
기아,더 뉴 셀토스,2023,31379,2290
기아,K5,2021,39135,2390
현대,코나,2019,75204,1530
쉐보레(GM대우),더 뉴 트랙스,2017,61850,760
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
제네시스,G70,2018,94016,2150
기아,더 뉴 쏘울,2018,85850,1170
현대,그랜저,2017,77803,1650
기아,올 뉴 K7,2019,91417,1590
KG모빌리티(쌍용),티볼리,2016,87449,920
현대,코나,2019,68053,1430
기아,K7,2021,91364,2140
현대,YF,2010,31733,510
KG모빌리티(쌍용),뷰티풀,2022,101531,1390
KG모빌리티(쌍용),티볼리,2016,75128,890
기아,더 뉴 니로,2020,71704,2120
쉐보레(GM대우),볼트,2019,44272,1820
르노코리아(삼성),QM6,2018,96996,1080
기아,더 뉴 모닝,2016,37772,690
르노코리아(삼성),SM5,2015,47328,730
KG모빌리티(쌍용),토레스,2022,59425,2090
BMW,X6,2020,86037,6080
KG모빌리티(쌍용),티볼리,2017,86343,830
KG모빌리티(쌍용),토레스,2022,48348,2270
기아,쏘렌토,2022,49037,3290
현대,더 뉴 아반떼,2019,102776,1170
쉐보레(GM대우),더 뉴 스파크,2019,47194,810
기아,올 뉴 K3,2018,115127,1290
현대,아반떼,2021,85712,1340
현대,코나,2020,34124,1750
기아,K7,2019,96554,1770
현대,팰리세이드,2019,71557,2680
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
기아,셀토스,2021,87280,1860
KG모빌리티(쌍용),티볼리,2018,112405,870
기아,K5,2020,101644,1780
현대,팰리세이드,2021,33497,3320
르노코리아(삼성),QM6,2017,111670,970
현대,팰리세이드,2021,48198,2820
기아,스토닉,2018,108118,1070
현대,캐스퍼,2024,104,1520
현대,투싼,2021,89171,2450
현대,더 뉴 그랜저,2020,81554,2150
현대,아반떼,2021,69348,1730
기아,더 뉴 쏘렌토,2018,64057,1750
르노코리아(삼성),QM6,2019,101149,1290
제네시스,G90,2021,30920,4630
제네시스,G80,2020,81892,3360
쉐보레(GM대우),이쿼녹스,2019,82902,990
르노코리아(삼성),캡처,2020,115290,1240
현대,베뉴,2019,25969,1490
쉐보레(GM대우),더 뉴 트랙스,2018,75371,990
르노코리아(삼성),SM6,2019,71404,890
현대,투싼,2023,24910,3120
기아,올 뉴 K7,2019,97952,1520
기아,스포티지,2016,50623,1280
쉐보레(GM대우),스파크,2014,44552,370
기아,올 뉴 카니발,2015,118391,1200
벤츠,E-클래스,2022,39142,4170
현대,아반떼,2017,113050,1030
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
현대,쏘나타,2017,51766,1570
현대,뉴,2014,89369,900
현대,아반떼,2021,42997,1830
기아,카니발,2020,63019,2450
기아,더 뉴 카니발,2018,96553,1950
BMW,1시리즈,2018,116343,1390
현대,뉴,2014,81548,950
쉐보레(GM대우),올 뉴 크루즈,2017,54117,690
현대,코나,2019,126829,1230
현대,그랜저,2017,109737,1290
쉐보레(GM대우),더,2016,34439,640
기아,더 뉴 기아,2023,17252,1290
BMW,X5,2022,55066,7350
기아,더 뉴 레이,2022,17564,1190
기아,올 뉴 K7,2017,74646,1550
쉐보레(GM대우),더,2017,55451,610
르노코리아(삼성),QM6,2018,57338,1540
기아,셀토스,2021,77235,2070
아우디,뉴,2015,87632,1590
쉐보레(GM대우),스파크,2014,62632,450
현대,아반떼,2012,58491,570
현대,베뉴,2020,60326,1360
현대,더 뉴 싼타페,2021,78728,2750
현대,싼타페,2017,100550,1460
기아,올 뉴 K7,2017,102380,1320
현대,스타리아,2022,76070,2490
기아,K7,2021,69697,2070
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
현대,LF,2014,111753,930
KG모빌리티(쌍용),렉스턴,2020,94456,1950
현대,LF,2016,123020,970
제네시스,G80,2018,94081,1950
BMW,1시리즈,2015,128063,1020
현대,쏘나타,2021,110942,1880
기아,올 뉴 K3,2018,95660,1330
현대,싼타페,2013,122607,1180
현대,올 뉴 투싼,2018,42267,2050
기아,니로,2018,83973,1530
현대,쏘나타,2019,108956,1630
현대,그랜저,2016,89843,980
현대,LF,2016,91047,990
현대,LF,2015,97971,1050
현대,베뉴,2021,76001,1620
벤츠,GLC-클래스,2020,82072,3390
현대,베뉴,2019,42219,1310
제네시스,G80,2021,31528,3450
현대,더 뉴 그랜저,2021,100042,2270
르노코리아(삼성),SM3,2015,66097,520
현대,더 뉴 그랜저,2021,92238,2230
기아,더 뉴 카니발,2018,102783,1890
현대,더 뉴 아반떼,2014,121156,590
현대,코나,2018,81206,1340
BMW,5시리즈,2015,79142,1450
KG모빌리티(쌍용),티볼리,2017,62304,920
현대,코나,2020,97427,1520
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
현대,아슬란,2015,78858,1240
KG모빌리티(쌍용),올 뉴 렉스턴,2020,102700,2420
현대,아반떼,2022,48343,1640
기아,더 뉴 레이,2020,31011,1190
르노코리아(삼성),XM3,2020,68439,1270
현대,더 뉴 맥스크루즈,2016,96137,1740
기아,더,2011,64022,690
기아,올 뉴 K7,2018,172523,1050
기아,셀토스,2020,38006,1850
미니,쿠퍼,2017,87234,880
현대,코나,2018,113287,1490
KG모빌리티(쌍용),더 뉴 렉스턴,2024,21204,2750
KG모빌리티(쌍용),더 뉴 토레스,2024,27070,2480
기아,올 뉴 카니발,2016,121598,1090
현대,쏘나타,2021,44824,1680
르노코리아(삼성),더 뉴 SM6,2021,41867,1990
현대,코나,2020,101957,1490
제네시스,GV80,2021,108221,4180
기아,K5,2011,74280,470
현대,쏘나타,2021,87397,2100
기아,더 뉴 모닝,2015,64779,520
기아,더 뉴 카렌스,2018,51862,1160
기아,모하비,2020,98325,2950
현대,팰리세이드,2019,75844,2250
현대,아반떼,2012,113278,480
현대,아반떼,2016,112884,730
현대,캐스퍼,2021,42142,1550
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
현대,싼타페,2016,124265,1260
기아,카니발,2021,72085,2750
현대,쏘나타,2020,23043,2280
현대,아반떼,2022,23285,2190
기아,K5,2020,34736,2360
현대,쏘나타,2020,121711,1880
기아,올 뉴 K7,2018,120312,1540
현대,i30,2018,119002,1140
현대,싼타페,2020,33383,2250
기아,올 뉴 K7,2017,53525,1560
제네시스,G80,2017,65825,3080
쉐보레(GM대우),더 뉴 스파크,2020,98980,650
벤츠,A-클래스,2021,47820,2220
쉐보레(GM대우),임팔라,2016,104303,980
기아,쏘렌토,2020,116065,2050
제네시스,GV70,2021,108496,3550
기아,K3,2013,73428,580
제네시스,GV70,2022,67443,4190
현대,싼타페,2015,50338,1450
KG모빌리티(쌍용),토레스,2023,29540,2390
제네시스,GV80,2022,60377,5020
기아,K5,2021,91453,2180
쉐보레(GM대우),더 뉴 스파크,2020,14093,910
미니,쿠퍼,2018,80486,1350
기아,쏘렌토,2021,106517,2790
현대,더 뉴 맥스크루즈,2017,78218,1460
KG모빌리티(쌍용),베리,2022,93588,1190
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
현대,아반떼,2016,133940,990
현대,더 뉴 아반떼,2013,109556,590
쉐보레(GM대우),더 뉴 스파크,2020,21498,890
현대,아반떼,2021,80348,1550
현대,쏘나타,2019,75979,1280
쉐보레(GM대우),더,2016,89427,580
제네시스,GV70,2021,52740,4080
르노코리아(삼성),뉴SM5(신형),2012,23408,550
볼보,XC60,2023,26458,4950
현대,그랜저,2017,105425,1290
르노코리아(삼성),더 뉴 QM6,2025,18696,2380
현대,팰리세이드,2021,78311,3050
르노코리아(삼성),SM6,2016,72519,850
기아,더 뉴 모닝,2015,83453,560
르노코리아(삼성),XM3,2023,33650,1750
쉐보레(GM대우),더,2018,45543,660
쉐보레(GM대우),임팔라,2016,108737,810
기아,스팅어,2019,71710,2050
기아,모닝,2021,29977,800
현대,투싼,2023,11636,2530
기아,더,2018,96641,2090
현대,포터2,2020,98608,1320
현대,팰리세이드,2021,56225,2530
기아,더 뉴 레이,2021,21320,1400
BMW,3시리즈,2023,22963,3770
기아,올 뉴 모닝,2017,75878,790
현대,YF,2010,49316,620
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
기아,더 뉴 모닝,2016,29683,760
기아,모닝,2021,39862,1180
제네시스,G80,2023,22251,4490
BMW,X6,2021,44032,7190
제네시스,GV80,2021,49278,4990
현대,코나,2020,131937,1250
기아,올 뉴 카니발,2015,100716,1250
BMW,3시리즈,2018,68502,1750
기아,올 뉴 K7,2017,86478,1330
제네시스,G70,2019,80270,2120
기아,올 뉴 쏘렌토,2017,92717,1670
기아,더,2019,73418,2460
기아,더 뉴 쏘렌토,2018,58372,1850
BMW,X6,2021,83329,6660
현대,디 올 뉴 팰리세이드,2025,21976,5310
현대,더 뉴 아반떼,2014,23523,890
기아,올 뉴 카니발,2015,101455,1290
르노코리아(삼성),XM3,2023,45548,1730
제네시스,GV80,2023,58809,5190
기아,셀토스,2021,72823,1870
KG모빌리티(쌍용),티볼리,2017,95491,780
BMW,3시리즈,2017,73476,2060
BMW,X2,2018,56125,2230
현대,코나,2019,60562,1590
기아,뉴,2014,98272,1130
기아,더 뉴 쏘렌토,2024,19244,4000
